Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
2024-07-18 11:07:00,11:07:00,CNR6345498060,Success,CID421444,Bike,Shivajinagar,Banashankari,189,135,,,No,,429,Credit Card,42,3.8,3.1,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-13 12:00:00,12:00:00,CNR4685798429,Canceled by Driver,CID264384,Prime Plus,Banashankari,KR Puram,,,,Personal & Car related issue,,,513,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-16 14:25:00,14:25:00,CNR1739747413,Success,CID814490,Prime SUV,Varthur,Shivajinagar,168,110,,,No,,101,UPI,34,3.7,3.1,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-26 16:42:00,16:42:00,CNR5012719224,Success,CID326340,Prime Sedan,Magadi Road,Sahakar Nagar,217,125,,,No,,1633,UPI,16,5,4.5,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-25 10:04:00,10:04:00,CNR4157957078,Driver Not Found,CID533244,Prime Plus,Hulimavu,Peenya,,,,,,,1316,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-18 21:33:00,21:33:00,CNR9050088793,Success,CID524291,Prime Plus,Vijayanagar,Tumkur Road,175,70,,,No,,798,UPI,13,3.1,3.5,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-02 09:16:00,09:16:00,CNR7297303217,Canceled by Customer,CID222080,eBike,JP Nagar,Nagarbhavi,,,Driver asked to cancel,,,,211,,0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-18 15:21:00,15:21:00,CNR4919232187,Canceled by Customer,CID954735,Prime Plus,Basavanagudi,Yeshwanthpur,,,Driver is not moving towards pickup location,,,,302,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-25 23:24:00,23:24:00,CNR9281797463,Success,CID812859,Auto,Devanahalli,Mysore Road,70,80,,,No,,722,Cash,5,3.1,4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-28 20:38:00,20:38:00,CNR1585578762,Driver Not Found,CID343686,Auto,Nagarbhavi,Ulsoor,,,,,,,2921,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-16 08:59:00,08:59:00,CNR6531970086,Canceled by Driver,CID908295,Auto,Langford Town,Kengeri,,,,Customer was coughing/sick,,,233,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-18 03:23:00,03:23:00,CNR3170567476,Success,CID797025,Auto,Peenya,Kammanahalli,77,135,,,No,,339,UPI,17,3.3,4.2,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-22 19:16:00,19:16:00,CNR5722414132,Success,CID941647,Bike,Electronic City,Richmond Town,308,70,,,No,,249,UPI,31,3.2,3.3,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-25 20:25:00,20:25:00,CNR2757056117,Success,CID815523,Prime SUV,Vijayanagar,JP Nagar,252,140,,,No,,170,UPI,13,4.4,4,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-11 06:54:00,06:54:00,CNR5102308661,Success,CID187477,Mini,Devanahalli,Chamarajpet,63,75,,,No,,148,Cash,42,3.3,4.7,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-06 13:21:00,13:21:00,CNR5034956858,Success,CID660535,Prime Plus,HSR Layout,Richmond Town,231,90,,,No,,657,Cash,12,3.8,4,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-16 11:09:00,11:09:00,CNR7535681469,Canceled by Customer,CID606078,Bike,Langford Town,Yelahanka,,,AC is Not working,,,,332,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-22 02:21:00,02:21:00,CNR4992304687,Success,CID272751,Prime SUV,KR Puram,Malleshwaram,49,90,,,No,,474,Cash,12,4.3,3.7,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-17 17:25:00,17:25:00,CNR4746450181,Success,CID121408,Prime Sedan,Basavanagudi,Bellandur,63,85,,,No,,330,UPI,18,4.3,3.7,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-20 21:49:00,21:49:00,CNR7083012618,Success,CID434972,Bike,Varthur,Magadi Road,126,105,,,No,,825,Cash,44,5,4.9,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-15 20:28:00,20:28:00,CNR6356551461,Driver Not Found,CID853718,eBike,JP Nagar,Yeshwanthpur,,,,,,,318,,0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-27 20:45:00,20:45:00,CNR2361556281,Success,CID577897,Mini,Shivajinagar,Jayanagar,217,75,,,No,,286,UPI,14,4,4.2,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-18 22:09:00,22:09:00,CNR5571059771,Success,CID400519,eBike,Ulsoor,Hosur Road,42,45,,,Yes,Customer Demand,106,Cash,25,4.1,4.2,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-15 06:06:00,06:06:00,CNR5617391707,Success,CID572154,Mini,Cox Town,Sarjapur Road,175,60,,,No,,730,Cash,3,3.3,4.4,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-04 00:15:00,00:15:00,CNR3734447566,Success,CID405840,Bike,Marathahalli,Koramangala,168,95,,,No,,103,Cash,14,4.6,3.2,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-14 05:02:00,05:02:00,CNR5420204763,Success,CID990443,Auto,Yelahanka,MG Road,98,110,,,Yes,Customer Demand,253,Cash,1,3.3,4.8,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-08 20:59:00,20:59:00,CNR2863122640,Success,CID593482,Auto,Hosur Road,Marathahalli,182,90,,,No,,308,UPI,3,4.9,3.7,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-13 13:12:00,13:12:00,CNR9744146676,Canceled by Customer,CID230251,Bike,JP Nagar,Magadi Road,,,Change of plans,,,,952,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-09 03:11:00,03:11:00,CNR1625592976,Success,CID657993,Mini,Chickpet,RT Nagar,112,120,,,No,,216,UPI,2,4.8,4.5,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-04 16:21:00,16:21:00,CNR4517844462,Success,CID201465,Prime Sedan,KR Puram,Basavanagudi,231,50,,,No,,308,Cash,48,4.2,4.3,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-10 07:36:00,07:36:00,CNR5276528261,Success,CID427931,Auto,Kammanahalli,Devanahalli,182,30,,,No,,914,Cash,15,3.2,4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-29 21:25:00,21:25:00,CNR6633055571,Success,CID145735,eBike,Hosur Road,HSR Layout,112,140,,,Yes,Other Issue,249,UPI,14,4.6,4.3,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-29 09:58:00,09:58:00,CNR8444378467,Success,CID249224,eBike,Tumkur Road,Indiranagar,189,35,,,No,,1131,UPI,41,4.4,4.3,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-07 03:36:00,03:36:00,CNR2028928666,Driver Not Found,CID585937,Bike,Magadi Road,RT Nagar,,,,,,,2914,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-11 14:29:00,14:29:00,CNR1405873140,Success,CID530783,Bike,Hulimavu,Basavanagudi,168,60,,,No,,231,Cash,31,5,3.7,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-27 12:52:00,12:52:00,CNR4027292596,Success,CID328919,Prime Sedan,Rajajinagar,Yelahanka,259,110,,,No,,263,UPI,9,4,4.3,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-01 18:56:00,18:56:00,CNR5305333959,Canceled by Driver,CID421176,Bike,KR Puram,Bellandur,,,,Personal & Car related issue,,,1677,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-26 05:56:00,05:56:00,CNR1353470725,Success,CID323297,Prime Sedan,JP Nagar,Shivajinagar,91,25,,,No,,251,Cash,47,4.3,3.8,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-23 22:33:00,22:33:00,CNR5418252441,Canceled by Customer,CID234747,Prime Plus,Kammanahalli,Frazer Town,,,AC is Not working,,,,1837,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-19 10:52:00,10:52:00,CNR7767341814,Success,CID930727,Prime Sedan,Tumkur Road,Kengeri,98,100,,,No,,382,Cash,21,4.7,3.8,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-15 11:38:00,11:38:00,CNR8397192457,Success,CID788079,Mini,Hennur,Kengeri,294,35,,,No,,1474,Cash,18,3.8,4.1,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-27 09:36:00,09:36:00,CNR3659094437,Success,CID780015,Prime SUV,Shantinagar,Rajajinagar,70,50,,,No,,282,Cash,42,4.1,4.1,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-26 13:28:00,13:28:00,CNR3248950349,Success,CID425439,Prime Sedan,Indiranagar,Bannerghatta Road,119,140,,,No,,2445,UPI,12,4.2,3.7,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-23 06:04:00,06:04:00,CNR2204764251,Canceled by Driver,CID907667,Prime Sedan,JP Nagar,Electronic City,,,,Customer related issue,,,325,,0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-09 15:14:00,15:14:00,CNR8483571315,Driver Not Found,CID535635,Prime SUV,Hennur,Bannerghatta Road,,,,,,,1657,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-12 05:44:00,05:44:00,CNR6714666270,Success,CID779779,Mini,Kadugodi,Whitefield,238,25,,,No,,377,UPI,8,3.6,4.2,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-23 08:19:00,08:19:00,CNR2550821251,Canceled by Customer,CID126548,Mini,Devanahalli,Magadi Road,,,AC is Not working,,,,218,,0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-11 00:23:00,00:23:00,CNR3052664324,Canceled by Driver,CID242621,Prime Plus,Basavanagudi,Bannerghatta Road,,,,Customer related issue,,,132,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-19 10:00:00,10:00:00,CNR1846533766,Success,CID547495,eBike,Banashankari,RT Nagar,210,110,,,No,,316,Cash,7,4.2,3.9,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-13 14:03:00,14:03:00,CNR1708026393,Driver Not Found,CID453926,Mini,Chickpet,JP Nagar,,,,,,,228,,0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-08 17:50:00,17:50:00,CNR6845659068,Driver Not Found,CID332056,Mini,Whitefield,Malleshwaram,,,,,,,324,,0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-30 00:22:00,00:22:00,CNR3527714649,Canceled by Driver,CID163444,Mini,Ulsoor,Chickpet,,,,Personal & Car related issue,,,421,,0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-15 22:50:00,22:50:00,CNR6348183769,Driver Not Found,CID571324,Prime Sedan,Magadi Road,Richmond Town,,,,,,,211,,0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-02 17:05:00,17:05:00,CNR3375398607,Success,CID616985,Prime Plus,Mysore Road,Peenya,147,120,,,No,,285,Cash,22,4.5,4.7,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-03 19:55:00,19:55:00,CNR9628239821,Success,CID574830,eBike,Langford Town,Rajarajeshwari Nagar,147,140,,,Yes,Vehicle Breakdown,841,Debit Card,10,3.9,4,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-23 21:57:00,21:57:00,CNR4599053451,Success,CID233578,Mini,Langford Town,Kengeri,91,130,,,No,,464,Cash,33,3.9,4.5,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-03 11:46:00,11:46:00,CNR6808475032,Success,CID343972,Auto,Sarjapur Road,Devanahalli,224,45,,,No,,327,UPI,11,3,4.8,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-19 12:29:00,12:29:00,CNR5410456319,Success,CID747148,eBike,Tumkur Road,Chickpet,56,100,,,No,,243,Cash,44,4,4.7,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-21 06:11:00,06:11:00,CNR4203991218,Canceled by Driver,CID678734,Prime SUV,JP Nagar,Yeshwanthpur,,,,More than permitted people in there,,,946,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-21 11:14:00,11:14:00,CNR3039771875,Success,CID519489,Prime Sedan,Rajarajeshwari Nagar,Kadugodi,252,105,,,No,,105,Cash,2,4.6,4,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-27 17:36:00,17:36:00,CNR6146801771,Success,CID611025,eBike,Ulsoor,Shivajinagar,287,120,,,No,,331,Cash,43,3.9,3.9,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-02 14:18:00,14:18:00,CNR4578289902,Success,CID270152,eBike,BTM Layout,Bellandur,84,75,,,No,,247,UPI,45,3.3,4.2,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-09 15:21:00,15:21:00,CNR8396636398,Canceled by Driver,CID132089,Prime Sedan,Electronic City,Bellandur,,,,More than permitted people in there,,,327,,0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-06 00:07:00,00:07:00,CNR3777210607,Success,CID233603,Prime Sedan,Bannerghatta Road,Frazer Town,217,80,,,No,,954,UPI,38,3.7,4,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-16 01:15:00,01:15:00,CNR4568799730,Success,CID332154,Prime Sedan,Rajarajeshwari Nagar,Padmanabhanagar,84,30,,,No,,270,Cash,39,4.7,4.5,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-12 22:15:00,22:15:00,CNR2622600847,Success,CID536143,Mini,Peenya,Electronic City,217,45,,,No,,364,Credit Card,24,4.3,4.5,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-23 09:08:00,09:08:00,CNR7067473062,Success,CID784185,Prime SUV,Bannerghatta Road,Tumkur Road,98,90,,,No,,469,UPI,39,4.3,4.1,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-13 01:06:00,01:06:00,CNR1086788593,Driver Not Found,CID507676,eBike,Tumkur Road,Bellandur,,,,,,,438,,0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-06 09:26:00,09:26:00,CNR1860240504,Success,CID776240,Bike,JP Nagar,Hosur Road,77,100,,,Yes,Customer Demand,387,Cash,37,4.6,3.9,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-30 19:54:00,19:54:00,CNR5866604652,Success,CID389813,eBike,Hulimavu,Sarjapur Road,140,140,,,No,,340,Cash,16,3.6,4.1,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-28 14:36:00,14:36:00,CNR3439604264,Canceled by Customer,CID415303,Prime Plus,Hennur,Marathahalli,,,Driver is not moving towards pickup location,,,,363,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-03 08:05:00,08:05:00,CNR6850659333,Canceled by Driver,CID887693,eBike,Whitefield,Tumkur Road,,,,Customer related issue,,,904,,0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-05 03:50:00,03:50:00,CNR1336402349,Success,CID938361,Prime Sedan,Rajajinagar,Ramamurthy Nagar,35,40,,,No,,198,Cash,14,4.7,3.2,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-11 10:41:00,10:41:00,CNR9046965847,Canceled by Customer,CID654977,Auto,Mysore Road,Basavanagudi,,,AC is Not working,,,,238,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-09 04:44:00,04:44:00,CNR3308959064,Driver Not Found,CID223640,Auto,KR Puram,Langford Town,,,,,,,184,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-23 03:12:00,03:12:00,CNR1587623643,Success,CID367098,Bike,Vijayanagar,Peenya,294,55,,,No,,329,Cash,5,4.7,3.8,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-16 09:19:00,09:19:00,CNR3264633420,Canceled by Customer,CID227700,Prime Plus,Varthur,Hennur,,,Wrong Address,,,,426,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-22 02:10:00,02:10:00,CNR8469645419,Success,CID382022,Prime SUV,Yeshwanthpur,Electronic City,238,75,,,No,,821,Cash,37,3.3,3.2,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-01 14:37:00,14:37:00,CNR8871361679,Success,CID505862,Prime SUV,RT Nagar,Ramamurthy Nagar,210,50,,,No,,406,UPI,16,3.5,4.7,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-01 11:29:00,11:29:00,CNR1262464323,Success,CID682692,Mini,Hulimavu,Langford Town,196,100,,,No,,1202,Cash,8,4.9,4.2,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-21 19:13:00,19:13:00,CNR3493482417,Success,CID131331,Prime SUV,Peenya,Peenya,112,30,,,No,,686,UPI,2,3.4,3.2,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-20 00:21:00,00:21:00,CNR2269128607,Canceled by Customer,CID208386,Prime SUV,Bannerghatta Road,MG Road,,,AC is Not working,,,,580,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-30 05:15:00,05:15:00,CNR1079446070,Success,CID969919,Prime SUV,Indiranagar,Kadugodi,84,75,,,No,,2070,Cash,10,3.9,4.1,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-06 02:01:00,02:01:00,CNR4178750912,Success,CID903877,Bike,Varthur,Chickpet,259,30,,,No,,987,Cash,28,4.2,3.1,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-07 18:44:00,18:44:00,CNR4045592454,Success,CID473299,Auto,Peenya,Basavanagudi,77,75,,,No,,100,Cash,13,4,4.6,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-17 14:32:00,14:32:00,CNR8817493300,Success,CID979579,Mini,Hebbal,Chamarajpet,84,70,,,Yes,Vehicle Breakdown,376,UPI,46,4.6,3.7,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-07 02:41:00,02:41:00,CNR1301125882,Success,CID196976,Prime Plus,Banashankari,Langford Town,84,105,,,No,,345,UPI,43,3.4,3.9,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-15 13:45:00,13:45:00,CNR1223027966,Success,CID923443,Auto,RT Nagar,Magadi Road,224,65,,,No,,931,Cash,12,3.9,4.4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-01 02:46:00,02:46:00,CNR6397055656,Success,CID979748,Mini,BTM Layout,Frazer Town,273,40,,,No,,667,UPI,19,3.6,3.4,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-13 18:58:00,18:58:00,CNR6755440913,Success,CID294396,Auto,HSR Layout,Nagarbhavi,84,70,,,No,,492,UPI,9,3.2,4.3,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-04 04:20:00,04:20:00,CNR8767835139,Canceled by Driver,CID246239,Prime SUV,KR Puram,Ramamurthy Nagar,,,,Personal & Car related issue,,,443,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-11 11:19:00,11:19:00,CNR4690682711,Driver Not Found,CID374302,Mini,HSR Layout,BTM Layout,,,,,,,318,,0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-01 14:41:00,14:41:00,CNR1249863080,Success,CID911730,Prime Plus,Hosur Road,Shantinagar,112,95,,,No,,459,Credit Card,23,4.4,3.4,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-23 08:53:00,08:53:00,CNR1714143376,Success,CID687863,Bike,BTM Layout,HSR Layout,84,55,,,No,,824,UPI,14,4.2,4.2,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-22 16:54:00,16:54:00,CNR5529145480,Canceled by Driver,CID112568,Auto,HSR Layout,Ramamurthy Nagar,,,,More than permitted people in there,,,326,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-04 18:37:00,18:37:00,CNR4308608147,Success,CID988249,Mini,Kadugodi,Mysore Road,308,140,,,No,,129,Cash,49,3.2,4.6,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-01 21:15:00,21:15:00,CNR8621714267,Driver Not Found,CID855639,Prime Plus,Mysore Road,Rajarajeshwari Nagar,,,,,,,702,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-22 05:22:00,05:22:00,CNR1662341361,Canceled by Customer,CID298629,Prime Sedan,Whitefield,RT Nagar,,,Driver asked to cancel,,,,409,,0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-16 17:05:00,17:05:00,CNR9815827878,Driver Not Found,CID360921,eBike,Padmanabhanagar,Peenya,,,,,,,474,,0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-21 04:41:00,04:41:00,CNR2004181089,Canceled by Driver,CID988210,Mini,Sarjapur Road,JP Nagar,,,,Customer related issue,,,929,,0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-22 15:44:00,15:44:00,CNR9779727421,Success,CID536198,eBike,Chamarajpet,Marathahalli,301,125,,,No,,571,UPI,12,4.4,3.2,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-27 20:24:00,20:24:00,CNR5234643467,Success,CID677849,Prime SUV,Majestic,Majestic,161,130,,,No,,1146,UPI,37,3.8,3.6,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-05 11:41:00,11:41:00,CNR5921424405,Success,CID760163,Prime SUV,Mysore Road,Langford Town,91,100,,,No,,237,UPI,7,3.9,3.4,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-22 10:11:00,10:11:00,CNR4861332750,Success,CID466063,Auto,Vijayanagar,Vijayanagar,147,130,,,No,,1522,UPI,18,3.3,3.9,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-22 00:38:00,00:38:00,CNR7108710647,Success,CID474440,Prime Sedan,Koramangala,RT Nagar,217,100,,,No,,378,UPI,29,3.4,4.4,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-19 01:23:00,01:23:00,CNR7739513912,Success,CID558031,Prime SUV,BTM Layout,MG Road,133,60,,,No,,237,UPI,44,4.1,4.6,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-22 18:48:00,18:48:00,CNR3285159521,Canceled by Driver,CID110691,Prime Sedan,Yeshwanthpur,HSR Layout,,,,Customer related issue,,,962,,0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-08 00:57:00,00:57:00,CNR5232957159,Canceled by Driver,CID469106,Prime SUV,Rajarajeshwari Nagar,Sahakar Nagar,,,,More than permitted people in there,,,1800,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-24 06:40:00,06:40:00,CNR3260868668,Canceled by Customer,CID256341,eBike,Devanahalli,Shantinagar,,,Driver is not moving towards pickup location,,,,765,,0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-03 22:22:00,22:22:00,CNR8963125370,Canceled by Driver,CID934413,Prime SUV,Shivajinagar,Tumkur Road,,,,Personal & Car related issue,,,467,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-28 09:28:00,09:28:00,CNR2284198943,Canceled by Driver,CID306582,eBike,Langford Town,Yelahanka,,,,Customer related issue,,,461,,0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-17 12:15:00,12:15:00,CNR2228767295,Canceled by Customer,CID919413,Prime Sedan,Mysore Road,Peenya,,,Driver asked to cancel,,,,976,,0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-13 22:04:00,22:04:00,CNR1819807034,Canceled by Customer,CID221471,Prime Plus,Cox Town,Kadugodi,,,Driver asked to cancel,,,,329,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-16 04:29:00,04:29:00,CNR5947757718,Driver Not Found,CID640348,Mini,Hebbal,BTM Layout,,,,,,,167,,0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
